"","...1","id_play","Week","game_id","pos_team","def_pos_team","pos_team_score","def_pos_team_score","kicker_player_name","yds_fg","pts_scored","fgm","fga","fg_make_prob","fg_inds","FG_before","play_text","EPA","wpa","half","period","clock.minutes","clock.seconds","down","distance","yards_to_goal","fg_made","play_type"
"332",332,401432189102966272,1,401432189,"San Diego","La Verne",17,0,"Aidan Lehman",43,3,1,1,0.619714572628981,1,0.636292059479697,"Aidan Lehman 43 yd FG GOOD",1.47166117751367,0.0139727,1,2,3,36,4,16,26,TRUE,"Field Goal Good"
"333",333,4.01432189103e+17,1,401432189,"San Diego","La Verne",27,0,"Aidan Lehman",38,3,1,1,0.706259503651492,1,0.706259503651492,"Aidan Lehman 38 yd FG GOOD",0.881221489045523,0.0012223,1,2,0,0,4,3,21,TRUE,"Field Goal Good"
"334",334,401432189103979904,1,401432189,"San Diego","La Verne",44,0,"Brandon Eickert",23,3,1,1,0.91858831898569,1,0.930183606756324,"Brandon Eickert 23 yd FG GOOD",0.0503521533473581,0.0009008,2,3,2,0,4,4,6,TRUE,"Field Goal Good"
"335",335,401432239102909824,1,401432239,"Gardner-Webb","Limestone",28,7,"Jay Billingsley",42,0,0,1,0.63737112952654,1,0.664502022102968,"Jay Billingsley 42 yd FG MISSED",-1.66314287380697,0.0006223,1,2,9,1,4,7,25,FALSE,"Field Goal Missed"
"336",336,401432239104899712,1,401432239,"Gardner-Webb","Limestone",56,21,"Jay Billingsley",33,0,0,1,0.786885522472235,1,0.808418558739248,"Jay Billingsley 33 yd FG MISSED",-1.70523335732822,0.0006427,2,4,10,2,4,0,16,FALSE,"Field Goal Missed"
"337",337,401435072101897216,1,401435072,"Holy Cross","Merrimack",3,0,"Derek Ng",37,3,1,1,0.722965405698557,1,0.750395547543684,"Derek Ng 37 yd FG GOOD",1.17887213612184,0.0274768,1,1,10,27,4,9,20,TRUE,"Field Goal Good"
"338",338,401435072101929472,1,401435072,"Merrimack","Holy Cross",3,3,"Lliam Davis",40,3,1,1,0.672158198655559,1,0.700525270820455,"Lliam Davis 40 Yd Field Goal",1.57472990832598,0.0471507,1,1,7,4,4,9,23,TRUE,"Field Goal Good"
"339",339,401435072102958592,1,401435072,"Holy Cross","Merrimack",19,3,"Derek Ng",26,3,1,1,0.886124175272648,1,0.892850523448008,"Derek Ng 26 yd FG GOOD",0.344401241799875,0.004634,1,2,4,13,4,9,9,TRUE,"Field Goal Good"
"340",340,4.01435072103e+17,1,401435072,"Holy Cross","Merrimack",19,10,"Derek Ng",41,0,0,1,0.654842744631629,1,0.654842744631629,"Derek Ng 41 yd FG MISSED",-1.96452823389489,-0.0619942,1,2,0,0,1,10,24,FALSE,"Field Goal Missed"
"341",341,401435072103997312,1,401435072,"Holy Cross","Merrimack",24,10,"Derek Ng",30,3,1,1,0.831930173180296,1,0.84999249088125,"Derek Ng 30 yd FG GOOD",0.535437333792379,0.0163142,2,3,0,26,4,12,13,TRUE,"Field Goal Good"
"342",342,401441990101987584,1,401441990,"Toledo","Long Island University",3,0,"Thomas Cluckey",43,3,1,1,0.619714572628981,1,0.648733284613404,"Thomas Cluckey 43 yd FG GOOD",1.89749255820871,0.0877069,1,1,1,23,4,10,26,TRUE,"Field Goal Good"
"343",343,401441990102899776,1,401441990,"Toledo","Long Island University",6,0,"Thomas Cluckey",27,3,1,1,0.873530423694007,1,0.884566241798296,"Thomas Cluckey 27 yd FG GOOD",0.443909906214364,0.0235934,1,2,10,1,4,4,10,TRUE,"Field Goal Good"
"344",344,401441990104868224,1,401441990,"Toledo","Long Island University",23,0,"Thomas Cluckey",30,3,1,1,0.831930173180296,1,0.850142023236335,"Thomas Cluckey 30 yd FG GOOD",0.450818975538182,0.0075479,2,4,13,17,4,11,13,TRUE,"Field Goal Good"
"345",345,401466246101897088,1,401466246,"Indiana Wesleyan","Valparaiso",3,0,"Ethan Collins",25,3,1,1,0.897879661726428,1,0.910651471747983,"Ethan Collins 25 yd FG GOOD",0.31993985323457,-0.0053833,1,1,10,28,4,9,8,TRUE,"Field Goal Good"
"346",346,401466246101958976,1,401466246,"Valparaiso","Indiana Wesleyan",3,3,"Brian Bartholomew",30,3,1,1,0.831930173180296,1,0.849190305169001,"Brian Bartholomew 30 yd FG GOOD",0.67025676266883,0.0048064,1,1,4,9,3,12,13,TRUE,"Field Goal Good"
"347",347,401466246104986304,1,401466246,"Valparaiso","Indiana Wesleyan",20,17,"Dawson Pierson",50,3,1,1,0.484598845866931,1,0.494351844945958,"Dawson Pierson 50 yd FG GOOD",2.26713397246839,0.0493537,2,4,1,36,4,9,33,TRUE,"Field Goal Good"
"348",348,4.01466246105e+17,1,401466246,"Indiana Wesleyan","Valparaiso",17,20,"Ethan Collins",54,0,0,1,0.399229874449276,1,0.399229874449276,"Ethan Collins 54 yd FG MISSED",-1.19768962334783,NA,2,4,0,3,4,10,37,FALSE,"Field Goal Missed"
"349",349,401403868101915200,2,401403868,"Alabama","Texas",3,0,"Will Reichard",52,3,1,1,0.441981426192982,1,0.480371052685367,"Will Reichard 52 Yd Field Goal",3.10732115788561,0.1226966,1,1,8,47,4,11,35,TRUE,"Field Goal Good"
"350",350,401403868101974784,2,401403868,"Texas","Alabama",3,3,"Bert Auburn",26,3,1,1,0.886124175272648,1,0.898487599198452,"Bert Auburn 26 Yd Field Goal",0.416255737892333,0.0050553,1,1,2,51,4,8,9,TRUE,"Field Goal Good"
"351",351,4.01403868103e+17,2,401403868,"Texas","Alabama",10,10,"Bert Auburn",20,0,0,1,0.942636279565224,1,0.942636279565224,"Bert Auburn 20 yd FG MISSED",-2.82790883869567,-0.1028309,1,2,0,0,2,2,3,FALSE,"Field Goal Missed"
"352",352,401403868103937216,2,401403868,"Texas","Alabama",13,10,"Bert Auburn",33,3,1,1,0.786885522472235,1,0.808754372795349,"Bert Auburn 33 Yd Field Goal",0.854107344658717,0.0290324,2,3,6,27,4,2,16,TRUE,"Field Goal Good"
"353",353,401403868104874432,2,401403868,"Texas","Alabama",16,10,"Bert Auburn",24,3,1,1,0.908714578920598,1,0.918237165686506,"Bert Auburn 24 Yd Field Goal",0.293988752945313,0.0172304,2,4,12,55,4,4,7,TRUE,"Field Goal Good"
"354",354,401403868104987008,2,401403868,"Texas","Alabama",19,17,"Bert Auburn",49,3,1,1,0.505448138230005,1,0.514655001638971,"Bert Auburn 49 yd FG GOOD",2.15332214236134,0.0911526,2,4,1,29,4,10,32,TRUE,"Field Goal Good"
"355",355,401403868104998912,2,401403868,"Alabama","Texas",20,19,"Will Reichard",33,3,1,1,0.786885522472235,1,0.790721508390104,"Will Reichard 33 yd FG GOOD",0.787031324543676,0.0007542,2,4,0,10,4,7,16,TRUE,"Field Goal Good"
"356",356,401403869101966720,2,401403869,"South Carolina","Arkansas",3,7,"Mitch Jeter",28,3,1,1,0.860213325209804,1,0.874480776802748,"Mitch Jeter 28 yd FG GOOD",0.569593861301414,8.41e-05,1,1,3,32,4,5,11,TRUE,"Field Goal Good"
"357",357,401403869102994880,2,401403869,"Arkansas","South Carolina",21,9,"Cam Little",50,0,0,1,0.484598845866931,1,0.494556323362519,"Cam Little 50 yd FG MISSED",-1.71776121955429,-0.0393307,1,2,0,50,4,14,33,FALSE,"Field Goal Missed"
"358",358,401403870101998912,2,401403870,"San José State","Auburn",0,0,"Taren Schive",40,0,0,1,0.672158198655559,1,0.698203878497125,"Taren Schive 40 yd FG MISSED",-5.99464461434671,0,1,1,0,10,4,13,23,FALSE,"Field Goal Missed"
"359",359,401403870101998912,2,401403870,"San José State","Auburn",0,0,"Taren Schive",40,0,0,1,0.672158198655559,1,0.698203878497125,"Taren Schive 40 yd FG MISSED",-2.50398513967797,-0.0470821,1,1,0,10,4,13,23,FALSE,"Field Goal Missed"
"360",360,401403870102888128,2,401403870,"San José State","Auburn",3,0,"Taren Schive",33,3,1,1,0.786885522472235,1,0.804164732352794,"Taren Schive 33 yd FG GOOD",0.886545330693997,0.0216571,1,2,11,18,4,16,16,TRUE,"Field Goal Good"
"361",361,401403870103955072,2,401403870,"Auburn","San José State",17,10,"Anders Carlson",45,3,1,1,0.58355174014756,1,0.617135107884588,"Anders Carlson 45 yd FG GOOD",2.0266011157608,0.0803128,2,3,4,48,4,3,28,TRUE,"Field Goal Good"
"362",362,401403870104854976,2,401403870,"San José State","Auburn",13,17,"Taren Schive",27,3,1,1,0.873530423694007,1,0.8856933584597,"Taren Schive 27 yd FG GOOD",0.512628715334938,0.0016536,2,4,14,49,4,8,10,TRUE,"Field Goal Good"
"363",363,401403870104978816,2,401403870,"San José State","Auburn",16,24,"Taren Schive",37,3,1,1,0.722965405698557,1,0.731313343562769,"Taren Schive 37 yd FG GOOD",1.14609228497273,0.0048407,2,4,2,11,4,9,20,TRUE,"Field Goal Good"
"364",364,401403871101899584,2,401403871,"Florida","Kentucky",3,0,"Adam Mihalek",39,3,1,1,0.689308840183122,1,0.718656791871125,"Adam Mihalek 39 yd FG GOOD",1.38184402014752,0.040135,1,1,10,3,4,4,22,TRUE,"Field Goal Good"
"365",365,401403871102899776,2,401403871,"Florida","Kentucky",6,7,"Adam Mihalek",50,3,1,1,0.484598845866931,1,0.510886708903682,"Adam Mihalek 50 yd FG GOOD",2.8791491339084,0.0915144,1,2,10,1,4,8,33,TRUE,"Field Goal Good"
"366",366,401403871103936384,2,401403871,"Kentucky","Florida",16,16,"Matt Ruffolo",24,3,1,1,0.908714578920598,1,0.919594469769846,"Matt Ruffolo 24 yd FG GOOD",0.306901145132104,-0.0050043,2,3,6,35,4,3,7,TRUE,"Field Goal Good"
"367",367,401403871104938624,2,401403871,"Kentucky","Florida",23,16,"Matt Ruffolo",38,0,0,1,0.706259503651492,1,0.723148616240397,"Matt Ruffolo 38 yd FG MISSED",-2.25476466769857,-0.0399645,2,4,6,13,4,8,21,FALSE,"Field Goal Missed"
"368",368,401403871104987520,2,401403871,"Kentucky","Florida",26,16,"Matt Ruffolo",26,3,1,1,0.886124175272648,1,0.889247562556254,"Matt Ruffolo 26 yd FG GOOD",0.405276043654144,0.0014679,2,4,1,24,4,8,9,TRUE,"Field Goal Good"
"369",369,401403872101924800,2,401403872,"Georgia","Samford",3,0,"Jack Podlesny",27,3,1,1,0.873530423694007,1,0.888358029242345,"Jack Podlesny 27 yd FG GOOD",0.43075548415579,0.0194682,1,1,7,51,4,7,10,TRUE,"Field Goal Good"
"370",370,401403872101946496,2,401403872,"Georgia","Samford",6,0,"Jack Podlesny",25,3,1,1,0.897879661726428,1,0.910219372485603,"Jack Podlesny 25 yd FG GOOD",0.31555511993086,0.010731,1,1,5,34,4,6,8,TRUE,"Field Goal Good"
"371",371,401403872102949824,2,401403872,"Georgia","Samford",23,0,"Jack Podlesny",26,3,1,1,0.886124175272648,1,0.893952728285766,"Jack Podlesny 26 yd FG GOOD",0.311169573609889,0.0081756,1,2,5,1,4,8,9,TRUE,"Field Goal Good"
"372",372,401403872103896512,2,401403872,"Georgia","Samford",30,0,"Jack Podlesny",54,0,0,1,0.399229874449276,1,0.454112928806257,"Jack Podlesny 54 yd FG MISSED",-0.6931509080343,0.0046287,2,3,10,34,4,26,37,FALSE,"Field Goal Missed"
"373",373,401403872104888832,2,401403872,"Georgia","Samford",33,0,"Jack Podlesny",25,3,1,1,0.897879661726428,1,0.909609185666611,"Jack Podlesny 25 yd FG GOOD",0.180366545951016,0.0017971,2,4,11,11,4,7,8,TRUE,"Field Goal Good"
"374",374,401403873102936704,2,401403873,"Southern","LSU",0,44,"Luke Jackson",43,0,0,1,0.619714572628981,1,0.630599882627008,"Luke Jackson 43 yd FG MISSED",-3.36340690321225,0.0009386,1,2,6,32,4,5,26,FALSE,"Field Goal Missed"
"375",375,401403873102976512,2,401403873,"Southern","LSU",0,44,"Luke Jackson",30,0,0,1,0.831930173180296,1,0.835956586703957,"Luke Jackson 30 yd FG MISSED",-3.81205265618285,0.000733,1,2,2,34,4,10,13,FALSE,"Field Goal Missed"
"376",376,4.01403873105e+17,2,401403873,"Southern","LSU",17,65,"Luke Jackson",29,3,1,1,0.846304110922688,1,0.846304110922688,"Luke Jackson 29 yd FG GOOD",0.461087667231935,NA,2,4,0,0,3,9,12,TRUE,"Field Goal Good"
"377",377,4.01403874103e+17,2,401403874,"Ole Miss","Central Arkansas",31,0,"Jonathan Cruz",41,3,1,1,0.654842744631629,1,0.654842744631629,"Jonathan Cruz 41 yd FG GOOD",1.03547176610511,0.0031395,1,2,0,0,1,10,24,TRUE,"Field Goal Good"
"378",378,401403874104904512,2,401403874,"Central Arkansas","Ole Miss",3,52,"Hayden Ray",31,3,1,1,0.817196105671127,1,0.824980216596038,"Hayden Ray 31 yd FG GOOD",1.13260406337592,2.74e-05,2,4,9,54,4,13,14,TRUE,"Field Goal Good"
"379",379,401403875101995904,2,401403875,"Mississippi State","Arizona",15,7,"Ben Raybon",39,3,1,1,0.689308840183122,1,0.716130944889205,"Ben Raybon 39 yd FG GOOD",1.35591083695231,0.067129,1,1,0,40,4,9,22,TRUE,"Field Goal Good"
"380",380,401403875102874432,2,401403875,"Arizona","Mississippi State",10,15,"Tyler Loop",43,3,1,1,0.619714572628981,1,0.643998900776616,"Tyler Loop 43 yd FG GOOD",2.05319661775298,0.0475106,1,2,12,55,4,8,26,TRUE,"Field Goal Good"
"381",381,401403875102996608,2,401403875,"Mississippi State","Arizona",18,10,"Ben Raybon",22,3,1,1,0.927502916506649,1,0.929229355903596,"Ben Raybon 22 yd FG GOOD",0.247849139081366,-0.0119062,1,2,0,33,4,4,5,TRUE,"Field Goal Good"
"382",382,401403876101884800,2,401403876,"Missouri","Kansas State",3,0,"Harrison Mevis",49,3,1,1,0.505448138230005,1,0.543382208069896,"Harrison Mevis 49 yd FG GOOD",2.59686787702985,0.0863731,1,1,11,51,4,3,32,TRUE,"Field Goal Good"
"383",383,401403876103898176,2,401403876,"Missouri","Kansas State",6,20,"Harrison Mevis",44,3,1,1,0.601806172147826,1,0.629579988662445,"Harrison Mevis 44 yd FG GOOD",2.31873526421027,0.0100668,2,3,10,17,4,11,27,TRUE,"Field Goal Good"
"384",384,401403876103934080,2,401403876,"Kansas State","Missouri",23,6,"Chris Tennant",35,3,1,1,0.755512505868963,1,0.782771020669514,"Chris Tennant 35 yd FG GOOD",0.795387543463804,0.0142683,2,3,6,58,4,17,18,TRUE,"Field Goal Good"
"385",385,401403876103979328,2,401403876,"Kansas State","Missouri",23,6,"Chris Tennant",31,0,0,1,0.817196105671127,1,0.83804750918292,"Chris Tennant 31 yd FG MISSED",-2.12810032373732,-0.0057939,2,3,2,6,4,6,14,FALSE,"Field Goal Missed"
"386",386,401403876103996416,2,401403876,"Kansas State","Missouri",26,6,"Chris Tennant",37,3,1,1,0.722965405698557,1,0.750576930215671,"Chris Tennant 37 yd FG GOOD",0.950876248691607,0.0102786,2,3,0,35,4,10,20,TRUE,"Field Goal Good"
"387",387,401403877101897216,2,401403877,"Pittsburgh","Tennessee",3,0,"Ben Sauls",30,3,1,1,0.831930173180296,1,0.851090288582171,"Ben Sauls 30 Yd Field Goal",0.606156847048904,0.005561,1,1,10,27,4,7,13,TRUE,"Field Goal Good"
"388",388,4.01403877103e+17,2,401403877,"Tennessee","Pittsburgh",24,17,"Chase McGrath",37,3,1,1,0.722965405698557,1,0.722965405698557,"Chase McGrath 37 Yd Field Goal",0.831103782904328,-0.0120091,1,2,0,0,3,2,20,TRUE,"Field Goal Good"
"389",389,401403877103894976,2,401403877,"Pittsburgh","Tennessee",17,24,"Ben Sauls",46,0,0,1,0.564850075597405,1,0.597597943096232,"Ben Sauls 46 yd FG MISSED",-2.31651274508663,-0.0468341,2,3,10,49,4,3,29,FALSE,"Field Goal Missed"
"390",390,401403877103948224,2,401403877,"Pittsburgh","Tennessee",17,24,"Ben Sauls",36,0,0,1,0.739389182808909,1,0.76247850996844,"Ben Sauls 36 yd FG MISSED",-2.88380292483271,-0.0593379,2,3,5,17,4,9,19,FALSE,"Field Goal Missed"
"391",391,401403877104859200,2,401403877,"Pittsburgh","Tennessee",20,24,"Ben Sauls",35,3,1,1,0.755512505868963,1,0.775087476298243,"Ben Sauls 35 Yd Field Goal",1.15764739524684,0.0289068,2,4,14,7,4,0,18,TRUE,"Field Goal Good"
"392",392,401403877104914176,2,401403877,"Tennessee","Pittsburgh",27,20,"Chase McGrath",51,3,1,1,0.463390313952914,1,0.491375707595064,"Chase McGrath 51 yd FG GOOD",2.80670994152092,0.1139105,2,4,8,57,4,19,34,TRUE,"Field Goal Good"
"393",393,401403878101975296,2,401403878,"Appalachian State","Texas A&M",0,0,"Michael Hughes",42,0,0,1,0.63737112952654,1,0.666417384895543,"Michael Hughes 42 yd FG MISSED",-2.42898778473011,-0.0564445,1,1,2,46,4,10,25,FALSE,"Field Goal Missed"
"394",394,401403878104919424,2,401403878,"Appalachian State","Texas A&M",17,14,"Michael Hughes",29,3,1,1,0.846304110922688,1,0.857464023025495,"Michael Hughes 29 yd FG GOOD",0.582758585701254,0.0247623,2,4,8,5,4,7,12,TRUE,"Field Goal Good"
"395",395,401403878104965632,2,401403878,"Texas A&M","Appalachian State",14,17,"Caden Davis",47,0,0,1,0.545617805175857,1,0.56115051187231,"Caden Davis 47 yd FG MISSED",-2.09819573153363,-0.1288804,2,4,3,43,4,6,30,FALSE,"Field Goal Missed"
"396",396,401403879101915072,2,401403879,"Vanderbilt","Wake Forest",3,0,"Joseph Bulovas",35,3,1,1,0.755512505868963,1,0.780292297976803,"Joseph Bulovas 35 yd FG GOOD",1.00791185482649,0.0396654,1,1,8,48,4,8,18,TRUE,"Field Goal Good"
"397",397,401403879104955072,2,401403879,"Wake Forest","Vanderbilt",45,18,"Matthew Dennis",21,3,1,1,0.935497140534419,1,0.94024206557263,"Matthew Dennis 21 yd FG GOOD",0.149867759972681,0.0004426,2,4,4,48,4,3,4,TRUE,"Field Goal Good"
"398",398,401403975101909888,2,401403975,"Arizona State","Oklahoma State",3,0,"Carter Brown",27,3,1,1,0.873530423694007,1,0.888551258464,"Carter Brown 27 yd FG GOOD",0.426154701098206,0.0153145,1,1,9,0,4,4,10,TRUE,"Field Goal Good"
"399",399,401403975102997312,2,401403975,"Oklahoma State","Arizona State",17,3,"Tanner Brown",43,3,1,1,0.619714572628981,1,0.627137638605254,"Tanner Brown 43 yd FG GOOD",1.46171272497166,-0.006422,1,2,0,26,4,7,26,TRUE,"Field Goal Good"
"400",400,401403975103926592,2,401403975,"Arizona State","Oklahoma State",10,17,"Carter Brown",48,0,0,1,0.525812504955746,1,0.558454015951301,"Carter Brown 48 yd FG MISSED",-2.26094832979971,-0.0298546,2,3,7,33,4,6,31,FALSE,"Field Goal Missed"
"401",401,401403975103945088,2,401403975,"Oklahoma State","Arizona State",20,10,"Tanner Brown",24,3,1,1,0.908714578920598,1,0.92028291764976,"Tanner Brown 24 yd FG GOOD",0.24846209679728,0.020903,2,3,5,48,4,7,7,TRUE,"Field Goal Good"
"402",402,401403976102984128,2,401403976,"California","UNLV",17,7,"Dario Longhetto",21,3,1,1,0.935497140534419,1,0.937578871036032,"Dario Longhetto 21 yd FG GOOD",0.22444926209284,-0.0055386,1,2,1,58,4,3,4,TRUE,"Field Goal Good"
"403",403,401403976103917824,2,401403976,"California","UNLV",20,7,"Dario Longhetto",30,3,1,1,0.831930173180296,1,0.852148061435453,"Dario Longhetto 30 yd FG GOOD",0.504802433829832,0.0164411,2,3,8,21,4,10,13,TRUE,"Field Goal Good"
"404",404,401403976104919296,2,401403976,"California","UNLV",20,14,"Dario Longhetto",43,0,0,1,0.619714572628981,1,0.642498083375651,"Dario Longhetto 43 yd FG MISSED",-2.1486678422583,-0.0329045,2,4,8,6,4,2,26,FALSE,"Field Goal Missed"
"405",405,401403979102895296,2,401403979,"Fresno State","Oregon State",7,7,"Abraham Montano",34,0,0,1,0.771338672335057,1,0.789095855786365,"Abraham Montano 34 yd FG MISSED",-2.86539603377178,-0.0856195,1,2,10,46,4,10,17,FALSE,"Field Goal Missed"
"406",406,401403979102969472,2,401403979,"Fresno State","Oregon State",10,14,"Abraham Montano",21,3,1,1,0.935497140534419,1,0.938375718647574,"Abraham Montano 21 yd FG GOOD",0.219761970744284,-0.0080168,1,2,3,4,4,3,4,TRUE,"Field Goal Good"
"407",407,401403979102999424,2,401403979,"Fresno State","Oregon State",13,14,"Abraham Montano",23,3,1,1,0.91858831898569,1,0.91858831898569,"Abraham Montano 23 yd FG GOOD",0.24423504304293,-0.0847648,1,2,0,5,4,5,6,TRUE,"Field Goal Good"
"408",408,401403979103897792,2,401403979,"Fresno State","Oregon State",16,14,"Abraham Montano",43,3,1,1,0.619714572628981,1,0.652362748639278,"Abraham Montano 43 yd FG GOOD",1.84479155374418,0.0625905,2,3,10,21,4,9,26,TRUE,"Field Goal Good"
"409",409,401403979104896832,2,401403979,"Fresno State","Oregon State",26,21,"Abraham Montano",37,3,1,1,0.722965405698557,1,0.743427884260579,"Abraham Montano 37 yd FG GOOD",1.20731874363445,0.1416255,2,4,10,31,4,5,20,TRUE,"Field Goal Good"
"410",410,401403979104958016,2,401403979,"Fresno State","Oregon State",26,21,"Abraham Montano",52,0,0,1,0.441981426192982,1,0.462398452567267,"Abraham Montano 52 yd FG MISSED",-1.59353184002309,-0.0611985,2,4,4,19,4,5,35,FALSE,"Field Goal Missed"
"411",411,401403980103865024,2,401403980,"USC","Stanford",38,14,"Denis Lynch",45,3,1,1,0.58355174014756,1,0.627099934354392,"Denis Lynch 45 Yd Field Goal",1.46103836885756,0.0117496,2,3,13,49,4,11,28,TRUE,"Field Goal Good"
"412",412,401403980103964480,2,401403980,"USC","Stanford",38,14,"Denis Lynch",39,0,0,1,0.689308840183122,1,0.722664784023102,"Denis Lynch 39 yd FG MISSED",-1.35574775459399,0.0030847,2,3,3,54,4,15,22,FALSE,"Field Goal Missed"
"413",413,401403980103994432,2,401403980,"USC","Stanford",41,14,"Denis Lynch",42,3,1,1,0.63737112952654,1,0.672462102747197,"Denis Lynch 42 Yd Field Goal",1.24255409321895,0.0058394,2,3,0,55,4,6,25,TRUE,"Field Goal Good"
"414",414,401403981102975616,2,401403981,"UCLA","Alabama State",24,7,"Nicholas Barr-Mira",19,3,1,1,0.949000388466587,1,0.951708260922817,"Nicholas Barr-Mira 19 yd FG GOOD",0.139012090837871,0.0021474,1,2,2,43,4,1,2,TRUE,"Field Goal Good"
"415",415,401403982102916480,2,401403982,"Utah","Southern Utah",24,7,"Jordan Noyes",26,3,1,1,0.886124175272648,1,0.896249668604498,"Jordan Noyes 26 yd FG GOOD",0.327302303407658,0.0120635,1,2,8,34,4,9,9,TRUE,"Field Goal Good"
"416",416,401403983102955520,2,401403983,"Portland State","Washington",3,21,"Gianni Smith",23,3,1,1,0.91858831898569,1,0.922392155725224,"Gianni Smith 23 yd FG GOOD",0.328220232440851,-0.0019995,1,2,4,44,4,4,6,TRUE,"Field Goal Good"
"417",417,4.01403983103e+17,2,401403983,"Washington","Portland State",31,3,"Peyton Henry",32,3,1,1,0.802171025258863,1,0.802171025258863,"Peyton Henry 32 yd FG GOOD",0.59348692422341,0.0008508,1,2,0,0,2,10,15,TRUE,"Field Goal Good"
"418",418,401403983103925632,2,401403983,"Portland State","Washington",6,38,"Gianni Smith",40,3,1,1,0.672158198655559,1,0.691632474609638,"Gianni Smith 40 yd FG GOOD",2.11302019542226,0.0034943,2,3,7,43,4,9,23,TRUE,"Field Goal Good"
"419",419,401404062101886784,2,401404062,"BYU","Baylor",3,0,"Jake Oldroyd",27,3,1,1,0.873530423694007,1,0.888947832460964,"Jake Oldroyd 27 Yd Field Goal",0.415928942843564,-0.0079487,1,1,11,31,4,9,10,TRUE,"Field Goal Good"
"420",420,401404062103938432,2,401404062,"BYU","Baylor",13,13,"Jake Oldroyd",39,3,1,1,0.689308840183122,1,0.716507320909931,"Jake Oldroyd 39 Yd Field Goal",1.47195346528605,0.0569392,2,3,6,15,4,3,22,TRUE,"Field Goal Good"
"421",421,401404062104999104,2,401404062,"BYU","Baylor",20,20,"Jake Oldroyd",35,0,0,1,0.755512505868963,1,0.75988378147635,"Jake Oldroyd 35 yd FG MISSED",-2.09132035854844,NA,2,4,0,8,4,9,18,FALSE,"Field Goal Missed"
"422",422,401404062105220224,2,401404062,"Baylor","BYU",20,20,"Isaiah Hankins",43,0,0,1,NA,1,NA,"Isaiah Hankins 43 yd FG MISSED",NA,NA,2,5,0,0,4,10,26,FALSE,"Field Goal Missed"
"423",423,401404062105230208,2,401404062,"BYU","Baylor",20,20,"Jake Oldroyd",37,0,0,1,NA,1,NA,"Jake Oldroyd 37 yd FG MISSED",NA,NA,2,5,0,0,4,5,20,FALSE,"Field Goal Missed"
"424",424,401404063101887296,2,401404063,"Texas Tech","Houston",3,0,"Trey Wolff",25,3,1,1,0.897879661726428,1,0.910774863810746,"Trey Wolff 25 yd FG GOOD",0.316736192498669,0.031797,1,1,11,26,4,6,8,TRUE,"Field Goal Good"
